address	type	name
00409800	Label	LAB_00409800
00409818	Function	xintiao
0040985c	Label	LAB_0040985c
00409864	Label	LAB_00409864
0040987c	Function	XintiaoThread
004098a8	Label	LAB_004098a8
004098b8	Label	LAB_004098b8
004098f4	Function	TestUSBJoy
00409a4c	Label	LAB_00409a4c
00409a70	Label	LAB_00409a70
00409aa8	Label	LAB_00409aa8
00409ac4	Label	LAB_00409ac4
00409ad4	Label	LAB_00409ad4
00409adc	Label	LAB_00409adc
00409b1c	Label	LAB_00409b1c
00409b84	Label	LAB_00409b84
00409ba4	Label	LAB_00409ba4
00409c20	Label	LAB_00409c20
00409c5c	Label	LAB_00409c5c
00409c84	Function	myStrrstr
00409cf0	Label	LAB_00409cf0
00409d14	Label	LAB_00409d14
00409d28	Label	LAB_00409d28
00409d30	Label	LAB_00409d30
00409d4c	Label	LAB_00409d4c
00409d5c	Label	LAB_00409d5c
00409d60	Label	LAB_00409d60
00409d78	Label	LAB_00409d78
00409da0	Function	pinmux_init
00409e10	Function	pinmux_deinit
00409e40	Function	pinmux_configure
00409e64	Label	LAB_00409e64
00409e70	Label	LAB_00409e70
00409e98	Label	LAB_00409e98
00409eb8	Label	LAB_00409eb8
00409edc	Label	LAB_00409edc
00409ef8	Label	LAB_00409ef8
00409f20	Label	LAB_00409f20
00409f30	Function	gpio_init
00409f60	Label	LAB_00409f60
00409f64	Label	LAB_00409f64
00409f78	Label	LAB_00409f78
0040a01c	Label	LAB_0040a01c
0040a024	Label	LAB_0040a024
0040a030	Function	gpio_deinit
0040a06c	Label	LAB_0040a06c
0040a080	Function	FUN_0040a080
0040a0b0	Label	LAB_0040a0b0
0040a0cc	Function	gpio_set_output
0040a120	Label	LAB_0040a120
0040a130	Label	LAB_0040a130
0040a138	Function	gpio_get_input
0040a178	Label	LAB_0040a178
0040a180	Function	gpio_configure
0040a1f0	Label	LAB_0040a1f0
0040a22c	Label	LAB_0040a22c
0040a274	Label	LAB_0040a274
0040a27c	Function	gpio_get_configure
0040a2c4	Label	LAB_0040a2c4
0040a2d0	Function	FUN_0040a2d0
0040a3a4	Function	sunxi_gpio_set_cfgpin
0040a3dc	Label	LAB_0040a3dc
0040a3f4	Function	FUN_0040a3f4
0040a428	Function	sunxi_gpio_output
0040a460	Label	LAB_0040a460
0040a478	Function	sunxi_gpio_input
0040a4b4	Function	OS_Delay
0040a4d0	Label	LAB_0040a4d0
0040a4dc	Label	LAB_0040a4dc
0040a4f0	Label	LAB_0040a4f0
0040a50c	Label	LAB_0040a50c
0040a538	Function	FUN_0040a538
0040a5f0	Label	LAB_0040a5f0
0040a66c	Label	LAB_0040a66c
0040a6e8	Label	LAB_0040a6e8
0040a764	Label	LAB_0040a764
0040a7e0	Label	LAB_0040a7e0
0040a85c	Label	LAB_0040a85c
0040a8d8	Label	LAB_0040a8d8
0040a954	Label	LAB_0040a954
0040a9d0	Label	LAB_0040a9d0
0040aa4c	Label	LAB_0040aa4c
0040aac8	Label	LAB_0040aac8
0040ab44	Label	LAB_0040ab44
0040abf8	Label	LAB_0040abf8
0040ac24	Label	LAB_0040ac24
0040ac40	Function	FUN_0040ac40
0040ace8	Function	FUN_0040ace8
0040ad30	Label	LAB_0040ad30
0040ad4c	Label	LAB_0040ad4c
0040ad5c	Label	LAB_0040ad5c
0040ad74	Label	LAB_0040ad74
0040ad94	Label	LAB_0040ad94
0040add4	Label	LAB_0040add4
0040adec	Label	LAB_0040adec
0040ae0c	Label	LAB_0040ae0c
0040ae34	Label	LAB_0040ae34
0040ae54	Label	LAB_0040ae54
0040ae60	Label	LAB_0040ae60
0040ae78	Label	LAB_0040ae78
0040ae98	Label	LAB_0040ae98
0040aee0	Label	LAB_0040aee0
0040aef4	Function	ReadJoystickProc
0040af30	Label	LAB_0040af30
0040af74	Label	LAB_0040af74
0040af98	Function	processvblank
0040afa0	Function	FUN_0040afa0
0040afec	Label	LAB_0040afec
0040aff0	Label	LAB_0040aff0
0040affc	Label	LAB_0040affc
0040b034	Label	LAB_0040b034
0040b084	Function	InitJoystick
0040b0bc	Function	FUN_0040b0bc
0040b0dc	Label	LAB_0040b0dc
0040b0f8	Function	ReadJoystick
0040b13c	Label	LAB_0040b13c
0040b14c	Label	LAB_0040b14c
0040b164	Label	LAB_0040b164
0040b198	Label	LAB_0040b198
0040b1a4	Label	LAB_0040b1a4
0040b1c0	Label	LAB_0040b1c0
0040b1c4	Label	LAB_0040b1c4
0040b1d0	Label	LAB_0040b1d0
0040b1e8	Label	LAB_0040b1e8
0040b200	Label	LAB_0040b200
0040b230	Function	FUN_0040b230
0040b284	Label	LAB_0040b284
0040b294	Label	LAB_0040b294
0040b2b0	Function	PCSXSetColorMode
0040b304	Function	InitDisplay
0040b3ec	Label	LAB_0040b3ec
0040b400	Label	LAB_0040b400
0040b4dc	Label	LAB_0040b4dc
0040b500	Label	LAB_0040b500
0040b524	Label	LAB_0040b524
0040b550	Label	LAB_0040b550
0040b58c	Label	LAB_0040b58c
0040b5a4	Label	LAB_0040b5a4
0040b5bc	Label	LAB_0040b5bc
0040b5d4	Label	LAB_0040b5d4
0040b5ec	Label	LAB_0040b5ec
0040b604	Label	LAB_0040b604
0040b61c	Label	LAB_0040b61c
0040b634	Label	LAB_0040b634
0040b650	Label	LAB_0040b650
0040b66c	Function	dispFlip
0040b690	Label	LAB_0040b690
0040b698	Function	video_driver_set_rotation
0040b6f0	Label	LAB_0040b6f0
0040b700	Function	video_driver_set_colormode
0040b760	Function	DeinitDisplay
0040b7a8	Function	InitSound
0040b87c	Label	LAB_0040b87c
0040b88c	Label	LAB_0040b88c
0040b898	Label	LAB_0040b898
0040b8a8	Label	LAB_0040b8a8
0040b8b8	Label	LAB_0040b8b8
0040b8c8	Label	LAB_0040b8c8
0040b8d8	Function	DeinitSound
0040b8f8	Function	PlaySound
0040b91c	Label	LAB_0040b91c
0040b924	Function	StopSound
0040b92c	Function	FUN_0040b92c
0040b950	Label	LAB_0040b950
0040b958	Function	exit_game
0040b978	Function	enter_multios_app
0040b9fc	Label	LAB_0040b9fc
0040ba10	Label	LAB_0040ba10
0040ba40	Function	FUN_0040ba40
0040ba6c	Label	LAB_0040ba6c
0040bb90	Label	LAB_0040bb90
0040bba0	Label	LAB_0040bba0
0040bbc8	Label	LAB_0040bbc8
0040bbd0	Label	LAB_0040bbd0
0040bbd8	Function	FUN_0040bbd8
0040bbf0	Function	FUN_0040bbf0
0040bc0c	Function	inflate_flush
0040bc68	Label	LAB_0040bc68
0040bcc0	Label	LAB_0040bcc0
0040bce0	Label	LAB_0040bce0
0040bcec	Label	LAB_0040bcec
0040bd24	Label	LAB_0040bd24
0040bd58	Label	LAB_0040bd58
0040bd8c	Label	LAB_0040bd8c
0040bdc4	Label	LAB_0040bdc4
0040be18	Label	LAB_0040be18
0040be24	Function	inflate_codes_new
0040be80	Label	LAB_0040be80
0040be9c	Function	inflate_codes
0040bf0c	Label	LAB_0040bf0c
0040bf2c	Label	LAB_0040bf2c
0040bf44	Label	switchD_0040bf44::switchD
0040bf4c	Label	LAB_0040bf4c
0040bf58	Label	switchD_0040bf44::default
0040bf60	Label	LAB_0040bf60
0040bf8c	Label	LAB_0040bf8c
0040bf90	Label	LAB_0040bf90
0040bfc0	Label	LAB_0040bfc0
0040bfc4	Label	LAB_0040bfc4
0040c008	Label	LAB_0040c008
0040c01c	Label	LAB_0040c01c
0040c020	Label	LAB_0040c020
0040c050	Label	LAB_0040c050
0040c058	Label	LAB_0040c058
0040c060	Label	LAB_0040c060
0040c074	Label	LAB_0040c074
0040c078	Label	switchD_0040bf44::caseD_0
0040c08c	Label	LAB_0040c08c
0040c0a4	Label	LAB_0040c0a4
0040c0c4	Label	LAB_0040c0c4
0040c0d0	Label	LAB_0040c0d0
0040c0f4	Label	LAB_0040c0f4
0040c0f8	Label	LAB_0040c0f8
0040c128	Label	LAB_0040c128
0040c130	Label	switchD_0040bf44::caseD_8
0040c13c	Label	LAB_0040c13c
0040c15c	Label	LAB_0040c15c
0040c164	Label	switchD_0040bf44::caseD_7
0040c17c	Label	LAB_0040c17c
0040c1a8	Label	switchD_0040bf44::caseD_5
0040c1ac	Label	LAB_0040c1ac
0040c1cc	Label	LAB_0040c1cc
0040c1e0	Label	LAB_0040c1e0
0040c1ec	Label	LAB_0040c1ec
0040c1f0	Label	LAB_0040c1f0
0040c220	Label	LAB_0040c220
0040c228	Label	LAB_0040c228
0040c230	Label	LAB_0040c230
0040c24c	Label	LAB_0040c24c
0040c260	Label	LAB_0040c260
0040c284	Label	LAB_0040c284
0040c28c	Label	LAB_0040c28c
0040c2ac	Label	LAB_0040c2ac
0040c2bc	Label	LAB_0040c2bc
0040c2c8	Label	LAB_0040c2c8
0040c2e0	Label	switchD_0040bf44::caseD_4
0040c304	Label	LAB_0040c304
0040c310	Label	LAB_0040c310
0040c334	Label	LAB_0040c334
0040c364	Label	switchD_0040bf44::caseD_3
0040c368	Label	LAB_0040c368
0040c388	Label	LAB_0040c388
0040c394	Label	LAB_0040c394
0040c3b8	Label	LAB_0040c3b8
0040c3f8	Label	LAB_0040c3f8
0040c414	Label	LAB_0040c414
0040c42c	Label	switchD_0040bf44::caseD_2
0040c450	Label	LAB_0040c450
0040c45c	Label	LAB_0040c45c
0040c480	Label	LAB_0040c480
0040c4c0	Label	switchD_0040bf44::caseD_1
0040c4c8	Label	LAB_0040c4c8
0040c4d0	Label	LAB_0040c4d0
0040c4d8	Label	LAB_0040c4d8
0040c500	Label	LAB_0040c500
0040c52c	Label	LAB_0040c52c
0040c548	Label	LAB_0040c548
0040c554	Label	LAB_0040c554
0040c590	Label	LAB_0040c590
